id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month,year,country,program
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,1,0,1,0,0,6,2015,2,Kibuku 4
,,1,1,1,0,0,6,2015,2,Kibuku 4
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Sironko
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 3
,1,0,,,,,6,2015,2,Kibuku 4
,,1,1,0,0,0,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Manafwa
,0,1,0,0,1,0,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Kibuku 4
,1,1,1,0,0,0,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Sironko
,1,1,0,1,0,0,6,2015,2,Kibuku 4
,1,1,1,0,0,0,6,2015,2,Kibuku 4
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Sironko
,1,1,0,0,1,0,6,2015,2,Mbale
,1,0,,,,,6,2015,2,Namutumba
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,1,0,0,1,0,6,2015,2,Mbale
,1,1,0,1,0,0,6,2015,2,Kibuku 4
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Kibuku 4
,1,1,0,0,1,0,6,2015,2,Manafwa
,,1,1,0,1,0,6,2015,2,Manafwa
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,1,0,1,0,0,6,2015,2,Kibuku 4
,,1,1,0,0,1,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 2
,1,0,,,,,6,2015,2,Butaleja
,1,0,,,,,6,2015,2,Kibuku 4
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Butaleja
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Ntungamo
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 3
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 3
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 2
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 3
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 4
,1,1,1,0,0,0,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Ntungamo
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Ntungamo
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Ntungamo
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,1,0,1,0,0,6,2015,2,Kibuku 4
,1,1,1,0,0,0,6,2015,2,Kibuku 4
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Sironko
,1,0,,,,,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Ntungamo
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Sironko
,1,1,0,0,1,0,6,2015,2,Ntungamo
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Sironko
,1,0,,,,,6,2015,2,Sironko
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,1,0,0,1,1,6,2015,2,Ntungamo
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Ntungamo
,1,0,,,,,6,2015,2,Kibuku 2
,1,0,,,,,6,2015,2,Kibuku 1
,1,1,1,1,0,0,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Butaleja
,1,0,,,,,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Mbale
,1,1,0,0,1,0,6,2015,2,Mbale
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,1,0,0,1,0,6,2015,2,Mbale
,,,,,,,6,2015,2,Mbale
,1,0,,,,,6,2015,2,Sironko
,1,1,0,0,1,0,6,2015,2,Mbale
,1,0,,,,,6,2015,2,Sironko
,1,0,,,,,6,2015,2,Mbale
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Ntungamo
,1,1,0,0,1,0,6,2015,2,Ntungamo
,1,1,0,0,1,0,6,2015,2,Manafwa
,1,0,,,,,6,2015,2,Namutumba
,1,0,,,,,6,2015,2,Mbale
,0,0,,,,,6,2015,2,Namutumba
,1,1,0,0,1,0,6,2015,2,Manafwa
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,,1,1,1,0,0,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Sironko
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Butaleja
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,1,0,,,,,6,2015,2,Kibuku 4
,,1,1,0,0,0,6,2015,2,Kibuku 4
,,,,,,,6,2015,2,Pallisa
,,,,,,,6,2015,2,Pallisa
,1,0,,,,,6,2015,2,Sironko
,,,,,,,6,2015,2,Mbale
,0,0,,,,,6,2015,2,Kibuku 3
,1,0,,,,,6,2015,2,Mbale
,1,1,0,0,1,0,5,2015,2,Mbale
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,1,0,0,1,0,5,2015,2,Mbale
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Namutumba
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,0,1,0,1,0,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,0,1,0,1,0,0,5,2015,2,Butaleja
,1,1,1,1,0,0,5,2015,2,Kibuku 4
,1,1,0,0,1,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,,0,,,,,5,2015,2,Mbale
,,,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,1,0,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,0,1,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Namutumba
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,1,1,0,0,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,,,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,0,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,1,0,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Namutumba
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,,,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,1,0,0,1,0,5,2015,2,Manafwa
,,0,,,,,5,2015,2,Kibuku 2
,,1,1,1,0,0,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 4
,0,0,,,,,5,2015,2,Namutumba
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Ntungamo
,,,,,,,5,2015,2,Pallisa
,1,1,0,0,1,0,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Kibuku 4
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Kibuku 4
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Namutumba
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Sironko
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 4
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,1,0,0,1,0,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Ntungamo
,1,1,0,0,1,0,5,2015,2,Ntungamo
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Kibuku 2
,,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 2
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 2
,0,1,0,1,0,0,5,2015,2,Kibuku 2
,1,1,1,0,0,0,5,2015,2,Namutumba
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,1,1,0,0,1,5,2015,2,Kibuku 4
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Kibuku 3
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 4
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Mbale
,1,1,0,0,1,0,5,2015,2,Ntungamo
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,1,0,0,1,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,,1,1,1,0,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Kibuku 4
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Kibuku 2
,,1,1,1,0,0,5,2015,2,Kibuku 2
,1,0,,,,,5,2015,2,Kibuku 2
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,,,,,,,5,2015,2,Pallisa
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,1,0,0,1,0,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,0,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Mbale
,1,1,0,0,1,0,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Butaleja
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Sironko
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Mbale
,1,0,,,,,5,2015,2,Manafwa
,1,0,,,,,5,2015,2,Butaleja
,1,1,0,0,0,1,5,2015,2,Kibuku 2
