s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
"10221046","1","0",".",".",".",".",2,2015,"1","SYA"
"10330146","1","0",".",".",".",".",2,2015,"1","RNG"
"10290231","1","0",".","","","",2,2015,"1","VHG"
"10211706","1","0",".",".",".",".",2,2015,"1","UJA"
"10330239","1","0",".",".",".",".",2,2015,"1","RNG"
"10260040","1","0",".",".",".",".",2,2015,"1","LGR"
"10290226","1","0",".","","","",2,2015,"1","VHG"
"10290229","1","0",".","","","",2,2015,"1","VHG"
"10211306","1","0",".",".",".",".",2,2015,"1","UJA"
"10210430","1","0",".",".",".",".",2,2015,"1","UJA"
"10270607","1","0",".",".",".",".",2,2015,"1","LGR"
"10162654","1","0",".",".",".",".",2,2015,"1","1AF"
"10162653","1","1","1","0","0","0",2,2015,"1","1AF"
"10030004","1","1","0","1","0","0",2,2015,"1","BSA"
"10240180","1","0",".",".",".",".",2,2015,"1","SYA"
"10210904","1","0",".",".",".",".",2,2015,"1","UJA"
"10220812","1","0",".",".",".",".",2,2015,"1","SYA"
"10220091","1","0",".",".",".",".",2,2015,"1","SYA"
"10220102","1","0",".",".",".",".",2,2015,"1","SYA"
"10211708","1","0",".",".",".",".",2,2015,"1","UJA"
"10220108","1","0",".",".",".",".",2,2015,"1","SYA"
"10330148","1","0",".",".",".",".",2,2015,"1","RNG"
"10260151","1","0",".",".",".",".",2,2015,"1","LGR"
"10162067","1","1","0","0","0","1",2,2015,"1","1AF"
"10330065","1","0",".",".",".",".",2,2015,"1","RNG"
"10210381","1","0",".",".",".",".",2,2015,"1","UJA"
"10162832","1","0",".",".",".",".",2,2015,"1","1AF"
"10211248","1","0",".",".",".",".",2,2015,"1","UJA"
"10330237","1","0",".",".",".",".",2,2015,"1","RNG"
"10240094","1","0",".",".",".",".",2,2015,"1","SYA"
"10163590","1","0",".",".",".",".",2,2015,"1","KKM2"
"10210489","1","0",".",".",".",".",2,2015,"1","UJA"
"10050176","1","1","0","1","1","0",2,2015,"1","KKM"
"10210377","1","0",".",".",".",".",2,2015,"1","UJA"
"10290222","1","0",".","","","",2,2015,"1","VHG"
"10161513","1","1","1","0","0","0",2,2015,"1","KKM2"
"10210420","1","1","0","1",".",".",2,2015,"1","UJA"
"10250060","1","1","0","0","1","0",2,2015,"1","VHG"
"10220103","1","0",".",".",".",".",2,2015,"1","SYA"
"10210476","1","0",".",".",".",".",2,2015,"1","UJA"
"10050178","0","0",".",".",".",".",2,2015,"1","KKM"
"10330246","1","0",".",".",".",".",2,2015,"1","RNG"
"10300327","1","0",".",".",".",".",2,2015,"1","LGR"
"10211720","1","0",".",".",".",".",2,2015,"1","UJA"
"10220093","1","0",".",".",".",".",2,2015,"1","SYA"
"10260166","1","0",".",".",".",".",2,2015,"1","LGR"
"10070096","1","0",".",".",".",".",2,2015,"1","KKM"
"10130601",".",".",".",".",".",".",2,2015,"1","BGM"
"10260041","1","0",".",".",".",".",2,2015,"1","LGR"
"10210429","1","0",".",".",".",".",2,2015,"1","UJA"
"10210368","1","0",".",".",".",".",2,2015,"1","UJA"
"10270278","1","0",".",".",".",".",2,2015,"1","LGR"
"10210478","1","0",".",".",".",".",2,2015,"1","UJA"
"10260047","1","0",".",".",".",".",2,2015,"1","LGR"
"10221047","1","0",".",".",".",".",2,2015,"1","SYA"
"10330071","1","0",".",".",".",".",2,2015,"1","RNG"
"10260393","1","0",".",".",".",".",2,2015,"1","LGR"
"10181685","1","1","0","1","0","0",2,2015,"1","1AF"
"10050177","1","0",".",".",".",".",2,2015,"1","KKM"
"10220304","1","1","0","0","1","0",2,2015,"1","SYA"
"10220818","1","0",".",".",".",".",2,2015,"1","SYA"
"10330068","1","0",".",".",".",".",2,2015,"1","RNG"
"10220095","1","0",".",".",".",".",2,2015,"1","SYA"
"10162136","0","0",".",".",".",".",2,2015,"1","1AF"
"10162089","1","0",".",".",".",".",2,2015,"1","1AF"
"10220804","1","0",".",".",".",".",2,2015,"1","SYA"
"10330149","1","0",".",".",".",".",2,2015,"1","RNG"
"10220094","1","0",".",".",".",".",2,2015,"1","SYA"
"10260404","1","0",".",".",".",".",2,2015,"1","LGR"
"10161511","1","0",".",".",".",".",2,2015,"1","KKM2"
"10181565","1","1","1","0","0","0",2,2015,"1","1AF"
"10330067","1","0",".",".",".",".",2,2015,"1","RNG"
"10270257","1","0",".",".",".",".",2,2015,"1","LGR"
"10300429","1","0",".",".",".",".",2,2015,"1","LGR"
"10162709","1","0",".",".",".",".",2,2015,"1","1AF"
"10260043","1","0",".",".",".",".",2,2015,"1","LGR"
"10220851","1","0",".",".",".",".",2,2015,"1","SYA"
"10220789","1","1","1",".",".",".",2,2015,"1","SYA"
"10330147","1","0",".",".",".",".",2,2015,"1","RNG"
"10260044","1","0",".",".",".",".",2,2015,"1","LGR"
"10241191","1","0",".",".",".",".",2,2015,"1","SYA"
"10240095","1","0",".",".",".",".",2,2015,"1","SYA"
"10240299","0","0",".",".",".",".",2,2015,"1","SYA"
"10220815","1","1","1",".",".",".",2,2015,"1","SYA"
"10070123","1","0",".",".",".",".",2,2015,"1","KKM"
"10290224","1","0",".","","","",2,2015,"1","VHG"
"10050184","1","0",".",".",".",".",2,2015,"1","KKM"
"10220852","1","0",".",".",".",".",2,2015,"1","SYA"
"10210372","1","0",".",".",".",".",2,2015,"1","UJA"
"10240014","1","0",".",".",".",".",2,2015,"1","SYA"
"10162849","1","0",".",".",".",".",2,2015,"1","KKM2"
"10211308","1","0",".",".",".",".",2,2015,"1","UJA"
"10300233","1","0",".",".",".",".",2,2015,"1","LGR"
"10182010","1","1","1","0","0","0",2,2015,"1","KKM2"
"10240096","1","0",".",".",".",".",2,2015,"1","SYA"
"10162715","1","0",".",".",".",".",2,2015,"1","1AF"
"10120060","1","0",".",".",".",".",2,2015,"1","KKM"
"10211050","1","0",".",".",".",".",2,2015,"1","UJA"
"10290221","1","0",".","","","",2,2015,"1","VHG"
"10162708","1","0",".",".",".",".",2,2015,"1","1AF"
"10300250","1","1","1","0","1","0",2,2015,"1","LGR"
"10260048","1","0",".",".",".",".",2,2015,"1","LGR"
"10310401","1","0",".",".",".",".",2,2015,"1","RNG"
"10220096","1","0",".",".",".",".",2,2015,"1","SYA"
"10210551","1","0",".",".",".",".",2,2015,"1","UJA"
"10140003","1","0",".",".",".",".",2,2015,"1","1AF"
"10210895","1","0",".",".",".",".",2,2015,"1","UJA"
"10131205","1","0",".",".",".",".",2,2015,"1","BGM"
"10070129","1","1","0","1","0","0",2,2015,"1","KKM"
"10110202","1","1","0","0","1","1",2,2015,"1","BGM"
"10162600","0","1","0","1","0","0",2,2015,"1","1AF"
"10210554","1","0",".",".",".",".",2,2015,"1","UJA"
"10220838","1","0",".",".",".",".",2,2015,"1","SYA"
"10260046","1","0",".",".",".",".",2,2015,"1","LGR"
"10210428","1","0",".",".",".",".",2,2015,"1","UJA"
"10210380","1","0",".",".",".",".",2,2015,"1","UJA"
"10050181","1","0",".",".",".",".",2,2015,"1","BSA"
"10181729","1","0",".",".",".",".",2,2015,"1","1AF"
"10210899","1","0",".",".",".",".",2,2015,"1","UJA"
"10050182","1","0",".",".",".",".",2,2015,"1","BSA"
"10210487","1","0",".",".",".",".",2,2015,"1","UJA"
"10162085","1","1","0","1","0","0",2,2015,"1","KKM2"
"10210560","1","0",".",".",".",".",2,2015,"1","UJA"
"10162148","1","1","1","0","0","0",2,2015,"1","1AF"
"10330074","1","0",".",".",".",".",2,2015,"1","RNG"
"10210363","1","0",".",".",".",".",2,2015,"1","UJA"
"10260395","1","0",".",".",".",".",2,2015,"1","LGR"
"10300323","1","0",".",".",".",".",2,2015,"1","LGR"
"10211807","1","0",".",".",".",".",2,2015,"1","UJA"
"10270398","1","0",".",".",".",".",2,2015,"1","LGR"
"10240015","1","0",".",".",".",".",2,2015,"1","SYA"
"10330244","1","0",".",".",".",".",2,2015,"1","RNG"
"10220837","1","0",".",".",".",".",2,2015,"1","SYA"
"10241190","1","0",".",".",".",".",2,2015,"1","SYA"
"10050179","1","0",".",".",".",".",2,2015,"1","BSA"
"10330066","1","0",".",".",".",".",2,2015,"1","RNG"
"10290491","1","0",".","","","",2,2015,"1","VHG"
"10221084","0","0",".",".",".",".",2,2015,"1","SYA"
"10320441","1","0",".",".",".",".",2,2015,"1","MGR"
"10162670","1","1","1","1","0","0",2,2015,"1","1AF"
"10240647","1","0",".",".",".",".",2,2015,"1","SYA"
"10161516","1","0",".",".",".",".",2,2015,"1","KKM2"
"10270455","1","0",".",".",".",".",2,2015,"1","LGR"
"10162066","1","1","1","0","0","0",2,2015,"1","1AF"
"10270397","1","0",".",".",".",".",2,2015,"1","LGR"
"10270400","1","0",".",".",".",".",2,2015,"1","LGR"
"10020023","1","1","0","1","1","0",2,2015,"1","BSA"
"10160471","1","1","1","0","0","0",2,2015,"1","1AF"
"10330232","1","0",".",".",".",".",2,2015,"1","RNG"
"10260261","1","0",".",".",".",".",2,2015,"1","LGR"
"10050034","1","0",".",".",".",".",2,2015,"1","BSA"
"10240734","1","0",".",".",".",".",2,2015,"1","SYA"
"10330745","1","0",".",".",".",".",2,2015,"1","RNG"
"10310226","1","0",".",".",".",".",2,2015,"1","RNG"
"10160169","0","1","0","1","0","0",2,2015,"1","1AF"
"10270371","1","0",".",".",".",".",2,2015,"1","LGR"
"10260056","1","0",".",".",".",".",2,2015,"1","LGR"
"10220771","1","0",".",".",".",".",2,2015,"1","SYA"
"10330750","1","0",".",".",".",".",2,2015,"1","RNG"
"10310746","1","0",".",".",".",".",2,2015,"1","RNG"
"10162530","1","1","0","0","0","1",2,2015,"1","1AF"
"10290275","1","0",".","","","",2,2015,"1","VHG"
"10220770","1","0",".",".",".",".",2,2015,"1","SYA"
"10330088","1","0",".",".",".",".",2,2015,"1","RNG"
"10210460","1","0",".",".",".",".",2,2015,"1","UJA"
"10120022","1","0",".",".",".",".",2,2015,"1","SYA"
"10160155","1","0",".",".",".",".",2,2015,"1","1AF"
"10160174","1","0",".",".",".",".",2,2015,"1","1AF"
"10290273","1","0",".","","","",2,2015,"1","VHG"
"10270456","1","0",".",".",".",".",2,2015,"1","LGR"
"10211213","1","0",".",".",".",".",2,2015,"1","UJA"
"10160177","1","0",".",".",".",".",2,2015,"1","1AF"
"10260255","1","0",".",".",".",".",2,2015,"1","LGR"
"10330233","1","0",".",".",".",".",2,2015,"1","RNG"
"10270398","1","0",".",".",".",".",2,2015,"1","LGR"
"10270061","1","0",".",".",".",".",2,2015,"1","LGR"
"10330535","1","0",".",".",".",".",2,2015,"1","RNG"
"10210475",".","1","1","0","0","0",2,2015,"1","UJA"
"10162068",".",".",".",".",".",".",2,2015,"1","1AF"
"10111005","1","0",".",".",".",".",2,2015,"1","BGM"
"10240662","1","0",".",".",".",".",2,2015,"1","SYA"
"10270062","1","0",".",".",".",".",2,2015,"1","LGR"
"10330681","1","0",".",".",".",".",2,2015,"1","RNG"
"10330683","1","0",".",".",".",".",2,2015,"1","RNG"
"10310477","1","0",".",".",".",".",2,2015,"1","RNG"
"10162496","1","0",".",".",".",".",2,2015,"1","1AF"
"10260336","1","0",".",".",".",".",2,2015,"1","LGR"
"10310347","1","0",".",".",".",".",2,2015,"1","RNG"
"10210448","1","0",".",".",".",".",2,2015,"1","UJA"
"10181224","1","1","1","1","0","0",2,2015,"1","KKM2"
"10162901",".",".",".",".",".",".",2,2015,"1","1AF"
"10290281","1","0",".","","","",2,2015,"1","VHG"
"10330754","1","0",".",".",".",".",2,2015,"1","RNG"
"10210016","0","1","0","0","0","0",2,2015,"1","UJA"
"10111807",".",".",".",".",".",".",2,2015,"1","BGM"
"10160148","1","0",".",".",".",".",2,2015,"1","1AF"
"10330231","1","0",".",".",".",".",2,2015,"1","RNG"
"10111501",".",".",".",".",".",".",2,2015,"1","BGM"
"10020001","1","0",".",".",".",".",2,2015,"1","BSA"
"10210389","1","0",".",".",".",".",2,2015,"1","UJA"
"10330086","1","0",".",".",".",".",2,2015,"1","RNG"
"10330095","1","0",".",".",".",".",2,2015,"1","RNG"
"10290272","1","0",".","","","",2,2015,"1","VHG"
"10320442","1","0",".",".",".",".",2,2015,"1","MGR"
"10270073","1","0",".",".",".",".",2,2015,"1","LGR"
"10210480","1","0",".",".",".",".",2,2015,"1","UJA"
"10210392","1","0",".",".",".",".",2,2015,"1","UJA"
"10111802","1","0",".",".",".",".",2,2015,"1","BGM"
"10020028","1","0",".",".",".",".",2,2015,"1","BSA"
"10270369","1","0",".",".",".",".",2,2015,"1","LGR"
"10260338","1","0",".",".",".",".",2,2015,"1","LGR"
"10270367","1","0",".",".",".",".",2,2015,"1","LGR"
"10270401","1","0",".",".",".",".",2,2015,"1","LGR"
"10330758","1","0",".",".",".",".",2,2015,"1","RNG"
"10290282","1","0",".","","","",2,2015,"1","VHG"
"10270075","1","0",".",".",".",".",2,2015,"1","LGR"
"10330087","1","0",".",".",".",".",2,2015,"1","RNG"
"10310474","1","0",".",".",".",".",2,2015,"1","RNG"
"10330089","1","0",".",".",".",".",2,2015,"1","RNG"
"10330756","1","0",".",".",".",".",2,2015,"1","RNG"
"10310852","1","0",".",".",".",".",2,2015,"1","RNG"
"10210383","1","0",".",".",".",".",2,2015,"1","UJA"
"10210450","1","0",".",".",".",".",2,2015,"1","UJA"
"10310260","1","0",".",".",".",".",2,2015,"1","RNG"
"10270459","1","0",".",".",".",".",2,2015,"1","LGR"
"10270458","1","0",".",".",".",".",2,2015,"1","LGR"
"10162134","0","1","1","1","0","0",2,2015,"1","1AF"
"10240714","0","0",".",".",".",".",2,2015,"1","SYA"
"10270063","1","0",".",".",".",".",2,2015,"1","LGR"
"10210473","1","0",".",".",".",".",2,2015,"1","UJA"
"10162823","1","0",".",".",".",".",2,2015,"1","1AF"
"10330536","1","0",".",".",".",".",2,2015,"1","RNG"
"10300250","1","1","0","0","1","0",2,2015,"1","LGR"
"10166208","1","0",".",".",".",".",2,2015,"1","1AF"
"10330743","1","0",".",".",".",".",2,2015,"1","RNG"
"10270046","1","0",".",".",".",".",2,2015,"1","LGR"
"10210490","1","0",".",".",".",".",2,2015,"1","UJA"
"10181660","1","0",".",".",".",".",2,2015,"1","1AF"
"10260337","1","0",".",".",".",".",2,2015,"1","LGR"
"10260343","1","0",".",".",".",".",2,2015,"1","LGR"
"10320467","1","0",".",".",".",".",2,2015,"1","MGR"
"10210474","1","0",".",".",".",".",2,2015,"1","UJA"
"10290280","1","0",".","","","",2,2015,"1","VHG"
"10270074","1","0",".",".",".",".",2,2015,"1","LGR"
"10241066","1","0",".",".",".",".",2,2015,"1","SYA"
"10166295","1","0",".",".",".",".",2,2015,"1","1AF"
"10240735","1","0",".",".",".",".",2,2015,"1","SYA"
"10210063","1","0",".",".",".",".",2,2015,"1","UJA"
"10210366","1","0",".",".",".",".",2,2015,"1","UJA"
"10220779","0","0",".",".",".",".",2,2015,"1","SYA"
"10210482","1","0",".",".",".",".",2,2015,"1","UJA"
"10330684","1","0",".",".",".",".",2,2015,"1","RNG"
"10220422","1","0",".",".",".",".",2,2015,"1","SYA"
"10250081","1","1","0","0","1","0",2,2015,"1","VHG"
"10330749","1","0",".",".",".",".",2,2015,"1","RNG"
"10310191","1","0",".",".",".",".",2,2015,"1","RNG"
"10161510","1","0",".",".",".",".",2,2015,"1","KKM2"
"10310213","1","1","1","0","0","0",2,2015,"1","RNG"
"10241140","1","0",".",".",".",".",2,2015,"1","SYA"
"10310482","1","0","","","","",2,2015,"1","RNG"
"10220778","1","0",".",".",".",".",2,2015,"1","SYA"
"10250080","1","0",".",".",".",".",2,2015,"1","VHG"
"10270457","1","0",".",".",".",".",2,2015,"1","LGR"
"10161429","1","1","1","0","0","0",2,2015,"1","1AF"
"10270064","1","0",".",".",".",".",2,2015,"1","LGR"
"10020027","0","0",".",".",".",".",2,2015,"1","BSA"
"10210785","1","0",".",".",".",".",2,2015,"1","UJA"
"10250066","1","1","0","0","1","0",2,2015,"1","VHG"
"10310511","1","0",".",".",".",".",2,2015,"1","RNG"
"10290270","1","0",".","","","",2,2015,"1","VHG"
"10320103","1","0",".",".",".",".",2,2015,"1","MGR"
"10330034","1","0",".",".",".",".",2,2015,"1","RNG"
"10240104","1","0",".",".",".",".",2,2015,"1","SYA"
"10310549","1","0",".",".",".",".",2,2015,"1","RNG"
"10210451","1","0",".",".",".",".",2,2015,"1","UJA"
"10162820","1","1","0","0","0","1",2,2015,"1","1AF"
"10220769","1","0",".",".",".",".",2,2015,"1","SYA"
"10181533","1","1","0","0","0","1",2,2015,"1","1AF"
"10181401","1","0",".",".",".",".",2,2015,"1","1AF"
"10320173","1","0",".",".",".",".",2,2015,"1","MGR"
"10020026","1","0",".",".",".",".",2,2015,"1","BSA"
"10020025","0","0",".",".",".",".",2,2015,"1","BSA"
"10240646","1","0",".",".",".",".",2,2015,"1","SYA"
"10330082","1","0",".",".",".",".",2,2015,"1","RNG"
"10241067","1","0",".",".",".",".",2,2015,"1","SYA"
"10220773","1","1","1",".",".",".",2,2015,"1","SYA"
"10020022","1","0",".",".",".",".",2,2015,"1","BSA"
"10240736","1","0",".",".",".",".",2,2015,"1","SYA"
"10050033","1","0",".",".",".",".",2,2015,"1","KKM"
"10220777","1","0",".",".",".",".",2,2015,"1","SYA"
"10310825","1","0","","","","",2,2015,"1","RNG"
"10330747","1","0",".",".",".",".",2,2015,"1","RNG"
"10160187","1","0",".",".",".",".",2,2015,"1","1AF"
"10211696","1","0",".",".",".",".",2,2015,"1","UJA"
"10210484","1","0",".",".",".",".",2,2015,"1","UJA"
"10260264","1","0",".",".",".",".",2,2015,"1","LGR"
"10330751","1","0",".",".",".",".",2,2015,"1","RNG"
"10181457","1","0",".",".",".",".",2,2015,"1","1AF"
"10310851","1","0",".",".",".",".",2,2015,"1","RNG"
"10250116","1","0",".",".",".",".",2,2015,"1","VHG"
"10290279","1","0",".","","","",2,2015,"1","VHG"
"10270076","1","0",".",".",".",".",2,2015,"1","LGR"
"10210388","1","0",".",".",".",".",2,2015,"1","UJA"
"10240101","1","0",".",".",".",".",2,2015,"1","SYA"
"10270450","0","1","1","0","0","0",2,2015,"1","LGR"
"10270402","1","0",".",".",".",".",2,2015,"1","LGR"
"10220775","1","0",".",".",".",".",2,2015,"1","SYA"
"10210488","1","0",".",".",".",".",2,2015,"1","UJA"
"10160175","1","1","1","0","0","0",2,2015,"1","1AF"
"10330757","1","0",".",".",".",".",2,2015,"1","RNG"
"10050017","1","0",".",".",".",".",2,2015,"1","BSA"
"10330746","1","0",".",".",".",".",2,2015,"1","RNG"
"10330748","1","0",".",".",".",".",2,2015,"1","RNG"
"10290278","1","0",".","","","",2,2015,"1","VHG"
"10220768","1","0",".",".",".",".",2,2015,"1","SYA"
"10210364","1","0",".",".",".",".",2,2015,"1","UJA"
"10240102","1","0",".",".",".",".",2,2015,"1","SYA"
"10241167","1","0",".",".",".",".",2,2015,"1","SYA"
"10181569","1","0",".",".",".",".",2,2015,"1","1AF"
"10210111","1","0",".",".",".",".",2,2015,"1","UJA"
"10211640","1","0",".",".",".",".",2,2015,"1","UJA"
"10210470","1","0",".",".",".",".",2,2015,"1","UJA"
"10310744","1","0",".",".",".",".",2,2015,"1","RNG"
"10111806","1","0",".",".",".",".",2,2015,"1","BGM"
"10260342","1","0",".",".",".",".",2,2015,"1","LGR"
"10111803","1","0",".",".",".",".",2,2015,"1","BGM"
"10260340","1","0",".",".",".",".",2,2015,"1","LGR"
"10111706","1","0",".",".",".",".",2,2015,"1","BGM"
"10320468","1","0",".",".",".",".",2,2015,"1","MGR"
"10270454","1","0",".",".",".",".",2,2015,"1","LGR"
"10250082","1","1","0","1","1","0",2,2015,"1","VHG"
"10270460","1","0",".",".",".",".",2,2015,"1","LGR"
"10270399","1","0",".",".",".",".",2,2015,"1","LGR"
"10240528","1","0",".",".",".",".",2,2015,"1","SYA"
"10330014","1","0",".",".",".",".",2,2015,"1","RNG"
"10330613","1","0",".",".",".",".",2,2015,"1","RNG"
"10210903","1","0",".",".",".",".",2,2015,"1","UJA"
"10111506","1","0",".",".",".",".",2,2015,"1","BGM"
"10300277","1","1","0","0","1","0",2,2015,"1","LGR"
"10210376","1","1","0","0","0","0",2,2015,"1","UJA"
"10120029","1","0",".",".",".",".",2,2015,"1","KKM"
"10290155","1","0",".",".",".",".",2,2015,"1","VHG"
"10230163","1","0",".",".",".",".",2,2015,"1","VHG"
"10241150","1","0",".",".",".",".",2,2015,"1","SYA"
"10260415","1","0",".",".",".",".",2,2015,"1","LGR"
"10211703","1","0",".",".",".",".",2,2015,"1","UJA"
"10241002","1","1","1",".",".",".",2,2015,"1","SYA"
"10270363","1","0",".",".",".",".",2,2015,"1","LGR"
"10211228","1","0",".",".",".",".",2,2015,"1","UJA"
"10330344","1","0","","","","",2,2015,"1","RNG"
"10330699","1","0",".",".",".",".",2,2015,"1","RNG"
"10330608","1","0",".",".",".",".",2,2015,"1","RNG"
"10340354","1","0",".",".",".",".",2,2015,"1","MGR"
"10270375","1","1","1","0","0","0",2,2015,"1","LGR"
"10240544","1","0",".",".",".",".",2,2015,"1","SYA"
"10240550","1","1","1",".",".",".",2,2015,"1","SYA"
"10210641","1","0",".",".",".",".",2,2015,"1","UJA"
"10162554","1","0",".",".",".",".",2,2015,"1","KKM2"
"10310577","1","0",".",".",".",".",2,2015,"1","RNG"
"10111510","1","0",".",".",".",".",2,2015,"1","BGM"
"10310991","1","0",".",".",".",".",2,2015,"1","RNG"
"10300405","1","1","0","0","1","0",2,2015,"1","LGR"
"10111404","1","1","0","1","0","0",2,2015,"1","BGM"
"10181340","1","0",".",".",".",".",2,2015,"1","KKM2"
"10340366","1","1","1","0","0","0",2,2015,"1","MGR"
"10270360","1","0",".",".",".",".",2,2015,"1","LGR"
"10240547","1","0",".",".",".",".",2,2015,"1","SYA"
"10240524","1","0",".",".",".",".",2,2015,"1","SYA"
"10240175","1","0",".",".",".",".",2,2015,"1","SYA"
"10240531","1","0",".",".",".",".",2,2015,"1","SYA"
"10330028","1","0",".",".",".",".",2,2015,"1","RNG"
"10310579","1","0",".",".",".",".",2,2015,"1","RNG"
"10241003","1","0",".",".",".",".",2,2015,"1","SYA"
"10330622","1","0",".",".",".",".",2,2015,"1","RNG"
"10240174","1","0",".",".",".",".",2,2015,"1","SYA"
"10211689","1","0",".",".",".",".",2,2015,"1","UJA"
"10270362","1","0",".",".",".",".",2,2015,"1","LGR"
"10240530","1","0",".",".",".",".",2,2015,"1","SYA"
"10240270","1","0",".",".",".",".",2,2015,"1","SYA"
"10210459","1","1","1","0","0","0",2,2015,"1","UJA"
"10166019","1","1","1","0","0","0",2,2015,"1","KKM2"
"10230441","1","0",".",".",".",".",2,2015,"1","VHG"
"10111504","1","0",".",".",".",".",2,2015,"1","BGM"
"10210467","1","0",".",".",".",".",2,2015,"1","UJA"
"10270354","1","0",".",".",".",".",2,2015,"1","LGR"
"10111901",".",".",".",".",".",".",2,2015,"1","BGM"
"10241157","1","0",".",".",".",".",2,2015,"1","SYA"
"10300406","1","1","0","0","1","0",2,2015,"1","LGR"
"10340340","1","0",".",".",".",".",2,2015,"1","MGR"
"10300311","1","0",".",".",".",".",2,2015,"1","LGR"
"10160267","1","0",".",".",".",".",2,2015,"1","1AF"
"10162650","1","1","0","0","0","1",2,2015,"1","1AF"
"10240269","1","0",".",".",".",".",2,2015,"1","SYA"
"10290259","1","0",".","","","",2,2015,"1","VHG"
"10241179","1","0",".",".",".",".",2,2015,"1","SYA"
"10290260","1","0",".","","","",2,2015,"1","VHG"
"10111503","1","0",".",".",".",".",2,2015,"1","BGM"
"10270368","1","0",".",".",".",".",2,2015,"1","LGR"
"10230967","1","0",".",".",".",".",2,2015,"1","VHG"
"10340341","1","0",".",".",".",".",2,2015,"1","MGR"
"10330027","1","0",".",".",".",".",2,2015,"1","RNG"
"10240543","1","0",".",".",".",".",2,2015,"1","SYA"
"10310993","1","0",".",".",".",".",2,2015,"1","RNG"
"10340339","1","0",".",".",".",".",2,2015,"1","MGR"
"10210385","1","0",".",".",".",".",2,2015,"1","UJA"
"10330724","1","0",".",".",".",".",2,2015,"1","RNG"
"10210483","1","0",".",".",".",".",2,2015,"1","UJA"
"10330614","1","0",".",".",".",".",2,2015,"1","RNG"
"10330963","1","0",".",".",".",".",2,2015,"1","RNG"
"10210374","1","0",".",".",".",".",2,2015,"1","UJA"
"10300275","1","0",".",".",".",".",2,2015,"1","LGR"
"10210384","1","0",".",".",".",".",2,2015,"1","UJA"
"10330012","1","0",".",".",".",".",2,2015,"1","RNG"
"10240142","1","0",".",".",".",".",2,2015,"1","SYA"
"10340352","1","0",".",".",".",".",2,2015,"1","MGR"
"10270373","1","0",".",".",".",".",2,2015,"1","LGR"
"10211705","1","0",".",".",".",".",2,2015,"1","UJA"
"10330717","1","0",".",".",".",".",2,2015,"1","RNG"
"10330845","1","0",".",".",".",".",2,2015,"1","RNG"
"10230621","1","1","0","0","1",".",2,2015,"1","VHG"
"10270355","1","0",".",".",".",".",2,2015,"1","LGR"
"10230912","1","0",".",".",".",".",2,2015,"1","VHG"
"10050118","1","0",".",".",".",".",2,2015,"1","BSA"
"10270512","1","0",".",".",".",".",2,2015,"1","LGR"
"10300136","1","0",".",".",".",".",2,2015,"1","LGR"
"10110903",".",".",".",".",".",".",2,2015,"1","BGM"
"10290156","1","1","0","0","1","0",2,2015,"1","VHG"
"10210378","1","0",".",".",".",".",2,2015,"1","UJA"
"10210386","1","0",".",".",".",".",2,2015,"1","UJA"
"10210892","1","0",".",".",".",".",2,2015,"1","UJA"
"10160014","1","1","1","0","0","0",2,2015,"1","1AF"
"10210387","0","0",".",".",".",".",2,2015,"1","UJA"
"10240185","1","0",".",".",".",".",2,2015,"1","SYA"
"10240455","1","1","0","1","1","0",2,2015,"1","SYA"
"10270357","1","0",".",".",".",".",2,2015,"1","LGR"
"10330828","1","0",".",".",".",".",2,2015,"1","RNG"
"10270372","1","0",".",".",".",".",2,2015,"1","LGR"
"10240545","1","0",".",".",".",".",2,2015,"1","SYA"
"10162555","1","0",".",".",".",".",2,2015,"1","KKM2"
"10310628","1","0",".",".",".",".",2,2015,"1","RNG"
"10260416","1","0",".",".",".",".",2,2015,"1","LGR"
"10210463","1","0",".",".",".",".",2,2015,"1","UJA"
"10181478","1","0",".",".",".",".",2,2015,"1","1AF"
"10163592","1","0",".",".",".",".",2,2015,"1","KKM2"
"10330191","1","0",".",".",".",".",2,2015,"1","RNG"
"10330612","1","0",".",".",".",".",2,2015,"1","RNG"
"10330008","1","0",".",".",".",".",2,2015,"1","RNG"
"10241001","1","0",".",".",".",".",2,2015,"1","SYA"
"10310949","1","0",".",".",".",".",2,2015,"1","RNG"
"10210372","1","0",".",".",".",".",2,2015,"1","UJA"
"10330716","1","0",".",".",".",".",2,2015,"1","RNG"
"10210906","1","0",".",".",".",".",2,2015,"1","UJA"
"10240960","1","0",".",".",".",".",2,2015,"1","SYA"
"10240546","1","0",".",".",".",".",2,2015,"1","SYA"
"10241159","1","0",".",".",".",".",2,2015,"1","SYA"
"10310578","1","0",".",".",".",".",2,2015,"1","RNG"
"10181624","1","0",".",".",".",".",2,2015,"1","1AF"
"10210469","0","1","0","0","0","0",2,2015,"1","UJA"
"10300327","1","0",".",".",".",".",2,2015,"1","LGR"
"10270404","1","0",".",".",".",".",2,2015,"1","LGR"
"10166018","1","1","1","0","0","0",2,2015,"1","KKM2"
"10330607","1","0",".",".",".",".",2,2015,"1","RNG"
"10111507",".",".",".",".",".",".",2,2015,"1","BGM"
"10330833","1","0",".",".",".",".",2,2015,"1","RNG"
